PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
21828520,PROCESSED,1870518,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:31,NON_ESS,Process Packet - Packet Processed
21828682,PROCESSED,1870543,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:32,ESS,Process Packet - Packet Processed
21829339,REVIEWED,1870645,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:40,VERIFICATION_REQUEST,Perform Record Matching - Name Not Matched via Name Compare Algorithm
10077877,PROCESSED,1870888,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:52,FOIA_PRIVACYACT,Process Packet - Packet Processed
10078330,PROCESSED,1870986,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 23:00,UNKNOWN,Process Packet - Packet Processed
10078417,OFF RAMPED,1871288,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10078417 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10078417 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10078417 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 10:58,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10078485,PROCESSED,1871347,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:09,UNKNOWN,Process Packet - Packet Processed
10078829,PROCESSED,1871381,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:06,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10081404,PROCESSED,1871858,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:27,UNKNOWN,Process Packet - Packet Processed
10079486,PROCESSING,1872190,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:21,ATTORNEY_FEE_LETTER_FROM_POA,Document processed successfully (Attempt# 1)
21826873,OFF RAMPED,1868864,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 19:05,NULL,Add Document - Document Added
21828443,PROCESSED,1869491,PROCESSED,VCAA,Evidence Mail,VCAA Notice Acknowledgement,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:35,NULL,Process Packet - Packet Processed
10072659,PROCESSED,1865947,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 15:12,NULL,Process Packet - Packet Processed
21825598,PROCESSED,1866992,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 20:41,UNKNOWN,Process Packet - Packet Processed
10075834,PROCESSED,1867619,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 20:41,NULL,Process Packet - Packet Processed
21827793,PROCESSED,1869193,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:08,NULL,Process Packet - Packet Processed
10071666,PROCESSED,1865120,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,4138: Starting contention creation,4138: Starting contention creation,4138: Starting contention creation,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 14:37,DEPENDENCY_REQUEST_REMOVAL,Process Packet - Packet Processed
10068004,PROCESSED,1871065,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,4138: Starting contention creation,4138: Starting contention creation,4138: Starting contention creation,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 23:22,COMPETENCY_ISSUE,Process Packet - Packet Processed
10078870,PROCESSED,1871606,PROCESSED,EVD-VA-EXM,Evidence Mail,VA Examination,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:20,NULL,Process Packet - Packet Processed
10071588,PROCESSED,1865020,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 21:27,NULL,Process Document - Document Processed
21825470,PROCESSED,1867919,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 20:53,UNKNOWN,Process Packet - Packet Processed
21827913,PROCESSED,1869591,PROCESSED,EVD-21-8960,Evidence Mail,VA 21-8960 Certification of School Attendance or T,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:56,NULL,Process Packet - Packet Processed
10078475,PROCESSED,1871263,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/10/20 11:28,UNKNOWN,Process Packet - Packet Processed
10076807,OFF RAMPED,1868964,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #1),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #1),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 21:50,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10076833,PROCESSED,1869557,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:07,NULL,Process Packet - Packet Processed
21826827,PROCESSED,1868655,PROCESSED,EVD-BLS,Evidence Mail,Buddy Lay Statement,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:37,NULL,Process Packet - Packet Processed
21826518,PROCESSED,1869534,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:54,UNKNOWN,Process Packet - Packet Processed
10063462,OFF RAMPED,1853358,OFFRAMPED,EVD-TPROI,Evidence Mail,Third Party Release of Information,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #3) (Attempt #3)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #3) (Attempt #3)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #3) (Attempt #3)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 16:05,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10075700,PROCESSED,1867421,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 20:37,NULL,Process Packet - Packet Processed
21826561,OFF RAMPED,1867828,OCRSUCCESS,781,Evidence Mail,"VA 21-0781, Statement in Support of Claim for PTSD",Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 17:56,NULL,Add Document - Document Added
10070653,PROCESSED,1864218,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 23:25,NULL,Process Packet - Packet Processed
10071520,OFF RAMPED,1864811,OCRSUCCESS,EVD-21-0960A-1,Evidence Mail,VA 21-0960A-1 Ischemic Heart Disease Disability Benefits Questionnaire,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 6:50,NULL,Add Document - Document Added
21829366,OFF RAMPED,1870640,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:12,UNKNOWN,Add Document - Document Added
10078113,PROCESSED,1870725,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:49,FOIA_PRIVACYACT,Process Packet - Packet Processed
10078019,OFF RAMPED,1870740,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:12,UNKNOWN,Add Document - Document Added
21828361,PROCESSING,1870810,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:56,DMC_ISSUE,Add VBMS Note - Note Added to VBMS
10078086,PROCESSED,1870974,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 23:00,UNKNOWN,Process Packet - Packet Processed
10074824,OFF RAMPED,1871159,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/10/20 2:28,UNKNOWN,Add Document - Document Added
21825015,PROCESSED,1871176,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/10/20 11:04,UNKNOWN,Process Packet - Packet Processed
10078369,PROCESSED,1871359,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:05,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10080048,PROCESSED,1871559,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:16,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10078630,REVIEWED,1871595,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:02,MEDICAL_EVIDENCE,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
10078549,PROCESSING,1871995,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:35,VERIFICATION_REQUEST,Document processed successfully (Attempt# 1)
10078549,PROCESSING,1871995,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:35,VERIFICATION_REQUEST,Document processed successfully (Attempt# 1)
10081228,PROCESSING,1872061,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:37,MEDICAL_EVIDENCE,Document processed successfully (Attempt# 1)
10079805,PROCESSING,1872195,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:20,UNKNOWN,Document processed successfully (Attempt# 0)
10075978,PROCESSED,1867802,PROCESSED,781,Evidence Mail,"VA 21-0781, Statement in Support of Claim for PTSD",Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:13,NULL,Process Packet - Packet Processed
10071805,PROCESSED,1865194,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 13:33,NULL,Process Packet - Packet Processed
21827185,PROCESSED,1869153,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/10/20 0:17,NULL,Process Packet - Packet Processed
10071085,PROCESSED,1864507,PROCESSED,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 12:25,NULL,Process Packet - Packet Processed
10073815,PROCESSED,1866096,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 14:41,NULL,Process Packet - Packet Processed
10079006,PROCESSING,1871761,PENDING UPLOAD,820,820,VA 21-0820 Report of General Information,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/10/2020,9,2020,OP2,187,9/10/20 11:19,NULL,Process Document - Document Processed (Attempt# 0)
10068052,OFF RAMPED,1871074,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:24,NULL,Add Document - Document Added
21829996,OFF RAMPED,1870959,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:53,NULL,Add Document - Document Added
10065984,OFF RAMPED,1868337,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 22:21,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10076149,PROCESSED,1870009,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/10/20 0:24,NULL,Process Packet - Packet Processed
10071883,OFF RAMPED,1865240,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 14:40,FOIA,Process Packet - Packet Processed
10077858,PROCESSED,1870945,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:56,UNKNOWN,Process Packet - Packet Processed
10071191,OFF RAMPED,1864636,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Outcome: Veteran/Claimant Issue - No Open Claim/EP and Date of Death is present - Offramping,Outcome: Veteran/Claimant Issue - No Open Claim/EP and Date of Death is present - Offramping,Outcome: Veteran/Claimant Issue - No Open Claim/EP and Date of Death is present - Offramping,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 14:23,NOTICE_OF_DEATH,Unsuccessful Processing in VBMS - Packet Offramped
21828206,PROCESSED,1869877,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:23,NOTICE_OF_DEATH,Process Packet - Packet Processed
10071590,PROCESSED,1865040,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 23:40,NULL,Process Packet - Packet Processed
10068585,OFF RAMPED,1862764,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 21:16,NULL,Process Document - Document Processed
10074161,PROCESSED,1866674,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:24,NULL,Process Packet - Packet Processed
21824787,OFF RAMPED,1867078,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:04,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21829992,OFF RAMPED,1870779,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/10/20 0:05,UNKNOWN,Classification Needed
10072782,PROCESSED,1865967,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 14:16,NULL,Process Packet - Packet Processed
10076585,OFF RAMPED,1868380,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 18:46,NULL,OCR Process Completed
21825198,OFF RAMPED,1868546,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 23:29,NULL,Process Document - Document Processed
10073111,OFF RAMPED,1866508,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 21:01,NULL,Process Document - Document Processed
10078356,PROCESSED,1870418,PROCESSED,VCAA,Evidence Mail,VCAA Notice Acknowledgement,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/10/20 11:02,NULL,Process Packet - Packet Processed
21817787,OFF RAMPED,1857875,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/9/2020,9,2020,OP2,187,9/9/20 21:27,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21819519,OFF RAMPED,1856650,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 18:43,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10080633,OFF RAMPED,1872290,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/10/2020,9,2020,OP2,187,9/10/20 11:02,NULL,Add Document - Document Added
21828840,PROCESSED,1871022,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 23:25,NULL,Process Packet - Packet Processed
21827082,PROCESSED,1868265,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 21:59,NON_ESS,Process Packet - Packet Processed
21826494,PROCESSED,1868329,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:09,UNKNOWN,Process Packet - Packet Processed
21826111,PROCESSING,1868354,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 22:46,UNKNOWN,Add VBMS Note - Note Added to VBMS
21826007,PROCESSED,1868447,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:05,NON_ESS,Process Packet - Packet Processed
10076394,PROCESSED,1868508,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 21:16,UNKNOWN,Process Packet - Packet Processed
21826683,REVIEWED,1868515,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 19:10,VERIFICATION_REQUEST,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
21826281,PROCESSED,1868783,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:09,ESS,Process Packet - Packet Processed
21826362,OFF RAMPED,1868890,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/9/2020,9,2020,OP2,187,9/9/20 19:06,BVA_APPEALS_REMAND,Add Document - Document Added
21825917,PROCESSED,1868797,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/9/2020,9,2020,OP2,187,9/9/20 22:12,ESS,Process Packet - Packet Processed
