PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
21930723,PROCESSED,2042323,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 21:04,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
21928628,OFF RAMPED,2037554,OCRSUCCESS,EVD-EC,Evidence Mail,Email Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 16:33,NULL,Add Document - Document Added
10195914,OFF RAMPED,2037886,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 16:42,NULL,Add Document - Document Added
10191741,OFF RAMPED,2033641,OFFRAMPED,966,966,VA 21-0966 Intent to File,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/25/2020,9,2020,OP2,193,9/25/20 23:38,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10193243,PROCESSING,2034520,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 12:36,NULL,Process Document - Document Processed
21930261,PROCESSED,2041799,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 21:25,NULL,Process Packet - Packet Processed
21929321,OFF RAMPED,2043342,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 20:47,NULL,Add Document - Document Added
10194613,PROCESSED,2036249,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 16:10,NULL,Process Packet - Packet Processed
10199044,PROCESSED,2044478,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 22:45,NULL,Process Packet - Packet Processed
21932198,PROCESSED,2045643,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 23:47,NULL,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10194427,PROCESSED,2036226,PROCESSED,EVD-DC,Evidence Mail,Death Certificate,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 14:51,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
21931546,PROCESSED,2040972,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 21:22,NULL,Process Document - Document Processed
10193374,OFF RAMPED,2035447,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 13:07,NULL,Process Document - Document Processed
10195155,PROCESSED,2037362,PROCESSED,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 16:18,NULL,"Outcome : Contentions Added, Claim Successfully Created, Successfully Added Unsolicited Evidence, Added Note"
21932237,PROCESSED,2045852,PROCESSED,EVD-VCAADTAL,Evidence Mail,VCAA/DTA Letter,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 23:50,NULL,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10188550,PROCESSED,2038055,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 17:20,NULL,Process Packet - Packet Processed
10196602,OFF RAMPED,2039598,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 18:45,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10198061,PROCESSED,2043242,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 22:11,NULL,Process Packet - Packet Processed
10199355,PROCESSED,2044816,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 23:14,UNKNOWN,Process Packet - Packet Processed
10193256,PROCESSING,2035347,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 12:03,NULL,Process Document - Document Processed
21929432,PROCESSED,2040093,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 18:52,NULL,Process Packet - Packet Processed
21931112,PROCESSED,2040634,PROCESSED,EVD-BC,Evidence Mail,Birth Certificate,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 21:43,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
21929956,OFF RAMPED,2041106,OFFRAMPED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 19:21,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21928847,PROCESSED,2038155,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 17:29,NULL,Process Document - Document Processed
21933120,OFF RAMPED,2047418,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 4) (Attempt #4),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 4) (Attempt #4),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 4) (Attempt #4),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/26/20 2:00,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21933090,PROCESSED,2047385,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 1:02,AUDIT_REQUEST,Process Packet - Packet Processed
10200446,PROCESSED,2047903,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 1:49,UNKNOWN,Process Packet - Packet Processed
10200843,PROCESSED,2048117,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:06,UNKNOWN,Process Packet - Packet Processed
10200917,PROCESSED,2048121,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:06,UNKNOWN,Process Packet - Packet Processed
10201034,OFF RAMPED,2048218,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 2:10,UNKNOWN,Add Document - Document Added
10201316,OFF RAMPED,2048636,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10201316 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10201316 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10201316 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:39,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10201315,PROCESSED,2048639,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:35,BVA_APPEALS_REMAND,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10201186,OFF RAMPED,2048686,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:30,UNKNOWN,Add Document - Document Added
10194393,OFF RAMPED,2036203,OCRSUCCESS,0820b,Evidence Mail,VA 27-0820b Report of Nursing Home or Assisted Living,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 14:34,NULL,Add Document - Document Added
10197657,PROCESSED,2042369,PROCESSED,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 21:42,NULL,Process Packet - Packet Processed
21928730,PROCESSED,2039143,PROCESSED,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 19:00,NULL,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
21930619,OFF RAMPED,2043674,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Incomplete Form - Missing Field - CURRENT_DISABILITY, - Off Ramped","Outcome : Incomplete Form - Missing Field - CURRENT_DISABILITY, - Off Ramped","Outcome : Incomplete Form - Missing Field - CURRENT_DISABILITY, - Off Ramped",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 22:28,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10198474,OFF RAMPED,2044006,OFFRAMPED,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 22:18,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10196939,REVIEWED,2040565,HIL_VBMS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 19:20,NULL,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
10199989,PROCESSED,2046900,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:40,NULL,Process Packet - Packet Processed
21933907,PROCESSED,2047232,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:15,NULL,Process Packet - Packet Processed
21928888,OFF RAMPED,2043173,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 20:47,UNKNOWN,Classification Needed
21931670,OFF RAMPED,2043505,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 20:52,NULL,Add Document - Document Added
10198560,PARTIALLY PROCESSED,2044292,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 22:30,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21931594,PROCESSED,2039947,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 19:25,UNKNOWN,Process Packet - Packet Processed
21932739,PROCESSED,2045268,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 23:31,NON_ESS,Process Packet - Packet Processed
21932309,PROCESSED,2045455,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 23:42,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
21932198,PROCESSED,2045638,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 23:56,UNKNOWN,Process Packet - Packet Processed
21932166,REVIEWED,2045719,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:03,UNKNOWN,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #3)
21932256,PROCESSED,2045804,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/26/20 0:02,NON_ESS,Process Packet - Packet Processed
10199751,PROCESSED,2046106,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:15,UNKNOWN,Process Packet - Packet Processed
10199764,OFF RAMPED,2046472,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10199764 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10199764 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10199764 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 1:39,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10200178,OFF RAMPED,2046591,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10200178 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200178 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200178 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:25,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10200152,PROCESSED,2046655,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:26,FOIA_PRIVACYACT,Process Packet - Packet Processed
10200225,PROCESSED,2046723,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 1:46,STATUS_REQUEST,Process Packet - Packet Processed
21932588,OFF RAMPED,2047140,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:48,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21933920,OFF RAMPED,2047157,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21933920 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21933920 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21933920 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:48,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10200069,PROCESSED,2047374,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 0:56,ATTORNEY_FEE_LETTER_FROM_POA,Process Packet - Packet Processed
21933135,OFF RAMPED,2047493,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 1:51,VERIFICATION_REQUEST,Unsuccessful Processing in VBMS - Packet Offramped
10200904,OFF RAMPED,2048076,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10200904 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200904 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200904 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 2:07,BVA_APPEALS_REMAND,"Off Ramping CM Packet Num: 10200904 because of a classification of BVA Appeals Remand, and no active claims on profile."
10200807,PROCESSED,2048093,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:06,UNKNOWN,Process Packet - Packet Processed
10201056,OFF RAMPED,2048161,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10201056 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10201056 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10201056 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:06,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10200967,OFF RAMPED,2048229,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10200967 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200967 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200967 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:08,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10200952,OFF RAMPED,2048276,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10200952 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200952 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10200952 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:09,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10200871,PROCESSED,2048327,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:09,MEDICAL_EVIDENCE,Process Packet - Packet Processed
21931254,PROCESSED,2043010,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 21:53,NULL,Process Packet - Packet Processed
10198836,PROCESSED,2044146,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 22:07,NULL,Process Packet - Packet Processed
21933443,OFF RAMPED,2045975,OFFRAMPED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/26/20 0:20,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10183299,OFF RAMPED,2019246,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/25/2020,9,2020,OP2,193,9/24/20 16:22,NULL,HIL Packet Reassigned to Assignment Queue MA-1
10194704,PROCESSED,2036558,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 15:35,NULL,Process Packet - Packet Processed
10187814,PROCESSED,2044169,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/25/20 22:43,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10201214,PROCESSED,2048583,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/26/20 3:34,NULL,Process Packet - Packet Processed
21928709,PROCESSED,2038696,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/25/2020,9,2020,OP2,194,9/25/20 18:36,NULL,Process Packet - Packet Processed
10200101,PROCESSED,2046854,PROCESSED,IU,Evidence Mail,VA 21-4192 Request for Employment Information in Connection with claim for Disability Benefit,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/26/20 0:48,NULL,Process Packet - Packet Processed
21933687,PROCESSED,2046754,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/26/20 0:36,UNKNOWN,Process Packet - Packet Processed
10199701,PROCESSED,2046877,PROCESSED,IU,Evidence Mail,VA 21-4140 Employment Questionnaire,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/26/20 3:17,NULL,"Outcome : Successfully Added Unsolicited Evidence, Added Note"
21930936,PROCESSED,2042231,PROCESSED,EVD-DC,Evidence Mail,Death Certificate,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/25/2020,9,2020,OP2,194,9/25/20 20:49,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10200502,OFF RAMPED,2047890,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/25/2020,9,2020,OP2,194,9/26/20 1:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
