PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
21837364,OFF RAMPED,1885444,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:56,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10095938,PROCESSED,1885571,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 17:26,UNKNOWN,Process Packet - Packet Processed
21837391,PROCESSED,1885635,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 17:31,UNKNOWN,Process Packet - Packet Processed
21841787,PROCESSING,1890131,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:54,MEDICAL_EVIDENCE,Add VBMS Note - Note Added to VBMS
21842682,PROCESSED,1890174,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:29,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21842427,OFF RAMPED,1890272,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21842427 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21842427 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21842427 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:28,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10098767,OFF RAMPED,1890340,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:24,UNKNOWN,Add Document - Document Added
10098915,PROCESSED,1890331,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:32,UNKNOWN,Process Packet - Packet Processed
10099006,PROCESSED,1890467,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:33,FOIA_PRIVACYACT,Process Packet - Packet Processed
10098578,REVIEWED,1890501,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:48,UNKNOWN,Perform Record Matching - Name Not Matched via Name Compare Algorithm
10098848,PROCESSED,1890744,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:44,MEDICAL_EVIDENCE,Process Packet - Packet Processed
21841198,PROCESSED,1890944,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 23:14,UNKNOWN,Process Packet - Packet Processed
10099379,OFF RAMPED,1891008,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10099379 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099379 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099379 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:50,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10099287,OFF RAMPED,1891033,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:19,BVA_APPEALS_REMAND,Add Document - Document Added
10098474,PROCESSED,1891076,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:54,UNKNOWN,Process Packet - Packet Processed
10099499,PROCESSED,1891169,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:58,UNKNOWN,Process Packet - Packet Processed
10099172,OFF RAMPED,1891237,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10099172 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099172 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099172 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 23:08,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10099878,PROCESSED,1891944,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/12/20 3:06,FOIA_PRIVACYACT,Process Packet - Packet Processed
10099879,PROCESSED,1891978,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/12/20 3:07,UNKNOWN,Process Packet - Packet Processed
10100210,OFF RAMPED,1892144,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:24,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10100320,PROCESSED,1892169,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/12/20 10:46,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10101101,PROCESSED,1892203,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/12/20 10:33,UNKNOWN,Process Packet - Packet Processed
10100530,OFF RAMPED,1892246,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100631,OFF RAMPED,1892280,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21838575,OFF RAMPED,1887019,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21838575 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21838575 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21838575 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:35,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21837844,PROCESSED,1886921,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:16,NON_ESS,Process Packet - Packet Processed
21839674,PROCESSED,1887036,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:18,ESS,Process Packet - Packet Processed
21839343,PROCESSED,1887087,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:41,UNKNOWN,Process Packet - Packet Processed
21838001,OFF RAMPED,1886904,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:28,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21839324,PROCESSED,1887104,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:44,FOIA_PRIVACYACT,Process Packet - Packet Processed
21838489,PROCESSED,1887138,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:26,NON_ESS,Process Packet - Packet Processed
21839656,PROCESSED,1887355,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:10,STATUS_REQUEST,Process Packet - Packet Processed
21837947,PROCESSED,1887168,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:34,ESS,Process Packet - Packet Processed
21837937,PROCESSED,1887402,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:36,NON_ESS,Process Packet - Packet Processed
21839384,PROCESSED,1887372,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:37,NON_ESS,Process Packet - Packet Processed
21839200,PROCESSED,1887385,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:38,ESS,Process Packet - Packet Processed
21840787,PROCESSED,1887419,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:40,NON_ESS,Process Packet - Packet Processed
21838002,PROCESSED,1887253,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:40,ESS,Process Packet - Packet Processed
21839931,REVIEWED,1887487,HIL_VBMS,RM,RM,Returned Mail,Final Exception Reason: Business Exception Veteran name verification failed (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception Veteran name verification failed (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception Veteran name verification failed (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 19:19,ESS,Final Exception Reason: Business Exception Veteran name verification failed (Attempt# 0) (Attempt #0)
21839558,PROCESSED,1887504,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:42,NON_ESS,Process Packet - Packet Processed
21839432,PROCESSED,1887619,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:25,MEDICAL_EVIDENCE,Process Packet - Packet Processed
21840130,PROCESSED,1887606,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:53,ESS,Process Packet - Packet Processed
21840256,PROCESSED,1887636,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:54,ESS,Process Packet - Packet Processed
21841111,PROCESSED,1887704,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:29,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21841528,OFF RAMPED,1887755,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:59,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21841759,PROCESSED,1887772,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 21:17,NON_ESS,Process Packet - Packet Processed
21842338,PROCESSED,1887853,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 21:10,NON_ESS,Process Packet - Packet Processed
21841799,PROCESSED,1889080,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:14,NON_ESS,Process Packet - Packet Processed
21841859,PROCESSED,1889087,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:15,NON_ESS,Process Packet - Packet Processed
21840702,PROCESSED,1889094,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:14,NON_ESS,Process Packet - Packet Processed
21841044,PROCESSED,1889130,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:14,NON_ESS,Process Packet - Packet Processed
21839259,OFF RAMPED,1889144,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:41,UNKNOWN,Add Document - Document Added
10098284,PROCESSING,1889180,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:41,BVA_APPEALS_REMAND,Add VBMS Note - Note Added to VBMS
10098184,PROCESSED,1889237,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:11,UNKNOWN,Process Packet - Packet Processed
21842592,PROCESSED,1889280,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:15,ESS,Process Document - Document Processed
10097653,OFF RAMPED,1889387,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10097653 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10097653 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10097653 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:10,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10098003,OFF RAMPED,1889623,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10098003 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10098003 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10098003 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:21,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10097617,PROCESSED,1889780,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:22,UNKNOWN,Process Packet - Packet Processed
21840470,PROCESSED,1889816,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:23,UNKNOWN,Process Packet - Packet Processed
21841663,PROCESSED,1889830,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:23,UNKNOWN,Process Packet - Packet Processed
21840253,PROCESSED,1889530,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:26,ESS,Process Packet - Packet Processed
21840686,PROCESSED,1889866,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:24,ESS,Process Packet - Packet Processed
10098808,OFF RAMPED,1890130,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10098808 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10098808 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10098808 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:28,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21841787,PROCESSING,1890123,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 23:10,UNKNOWN,Process Packet - Packet Processed
21841550,PROCESSED,1890066,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 23:12,UNKNOWN,Process Packet - Packet Processed
21842350,PROCESSED,1890216,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 22:24,NON_ESS,Process Packet - Packet Processed
10099003,OFF RAMPED,1890466,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10099003 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099003 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10099003 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:33,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10098842,PROCESSED,1890752,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:44,VERIFICATION_REQUEST,Process Packet - Packet Processed
10098773,PROCESSING,1890702,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 22:21,MEDICAL_EVIDENCE,Add VBMS Note - Note Added to VBMS
21840018,PROCESSED,1886811,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 19:42,VERIFICATION_REQUEST,Process Packet - Packet Processed
21840017,PROCESSED,1886812,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 19:49,VERIFICATION_REQUEST,Process Packet - Packet Processed
21838282,OFF RAMPED,1886825,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21838282 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21838282 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21838282 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 21:07,UNKNOWN,Process Document - Document Processed
21837858,PROCESSED,1886926,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 19:59,ESS,Process Packet - Packet Processed
21839067,PROCESSED,1886876,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:07,ESS,Process Packet - Packet Processed
21839815,PROCESSED,1887012,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:37,UNKNOWN,Process Packet - Packet Processed
21839493,PROCESSED,1887062,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:21,ESS,Process Packet - Packet Processed
21839503,OFF RAMPED,1887061,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:22,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21838396,OFF RAMPED,1886911,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:22,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21840756,PROCESSED,1887211,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:33,ESS,Process Packet - Packet Processed
21840574,PROCESSED,1887161,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/11/2020,9,2020,OP2,188,9/11/20 20:56,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21841017,PROCESSED,1887261,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:33,NON_ESS,Process Packet - Packet Processed
21840184,OFF RAMPED,1887262,OFFRAMPED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/12/20 0:25,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21840097,PROCESSED,1887212,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/11/2020,9,2020,OP2,188,9/11/20 20:35,ESS,Process Packet - Packet Processed
