PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
22159986,OFF RAMPED,2531667,PENDING UPLOAD,EVD-IATS,Evidence Mail,Income and Tax Statements,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:15,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22146504,OFF RAMPED,2523168,OFFRAMPED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 18:12,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22158310,REVIEWED,2530213,HIL_VBMS,530,530,VA 21-530 Application for Burial Benefits,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:56,NULL,Moved CMP Inbound to HIL
22159553,PROCESSING,2531263,PENDING UPLOAD,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:15,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22156639,OFF RAMPED,2528455,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:18,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22158109,OFF RAMPED,2529277,OFFRAMPED,RM,RM,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence","Outcome : BAI selected, Successfully Added Unsolicited Evidence","Outcome : BAI selected, Successfully Added Unsolicited Evidence",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/2/20 1:54,NULL,Process Document - Document Processed
22151095,OFF RAMPED,2518579,OFFRAMPED,RM,RM,Returned Mail,"Outcome : BAI selected, Successfully Added Unsolicited Evidence","Outcome : BAI selected, Successfully Added Unsolicited Evidence","Outcome : BAI selected, Successfully Added Unsolicited Evidence",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/2/20 1:44,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10458218,OFF RAMPED,2525824,PENDING UPLOAD,4138,4138,VA 21-4138 Statement In Support of Claim,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 15:28,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22160379,OFF RAMPED,2532276,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 16:56,NOTICE_OF_DEATH,Unsuccessful Processing in VBMS - Packet Offramped
22157233,OFF RAMPED,2529382,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is IDES - Off Ramped,Outcome : Business Rule - Claim is IDES - Off Ramped,Outcome : Business Rule - Claim is IDES - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 16:30,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159224,PROCESSING,2530361,PENDING UPLOAD,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:35,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22157264,OFF RAMPED,2528446,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:16,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10448133,PROCESSING,2490335,PENDING UPLOAD,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,216,11/2/20 1:30,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22160346,PROCESSING,2532176,PENDING UPLOAD,EVD-IATS,Evidence Mail,Income and Tax Statements,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 1:26,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22159480,OFF RAMPED,2530447,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 16:44,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10461975,OFF RAMPED,2520008,OFFRAMPED,781,Evidence Mail,"VA 21-0781, Statement in Support of Claim for PTSD","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 2:23,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10464171,OFF RAMPED,2532669,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 14:50,NULL,Add Document - Document Added
10461922,OFF RAMPED,2519865,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/2/20 2:12,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159687,OFF RAMPED,2531040,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:26,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10464043,OFF RAMPED,2525567,OFFRAMPED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 2:11,NULL,Process Document - Document Processed
10463676,OFF RAMPED,2532483,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 15:00,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10463530,OFF RAMPED,2532683,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,Outcome : Business Rule - Helpless Child Offramp,Outcome : Business Rule - Helpless Child Offramp,Outcome : Business Rule - Helpless Child Offramp,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 17:57,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159941,OFF RAMPED,2531647,OFFRAMPED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:01,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159185,PROCESSING,2530658,PENDING UPLOAD,EVD-DC,EVD-DC,Death Certificate,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:11,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22158355,OFF RAMPED,2530108,PENDING UPLOAD,EVD-FBE,Evidence Mail,Funeral Bill/Expenses,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:47,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22160171,OFF RAMPED,2532029,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 2) (Attempt #2),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 2) (Attempt #2),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 2) (Attempt #2),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 2:23,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10458218,OFF RAMPED,2525827,PENDING UPLOAD,674b,674b,VA 21-674b School Attendance Report,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:28,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22153536,OFF RAMPED,2523056,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:02,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10463738,OFF RAMPED,2532665,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 15:07,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22160368,REVIEWED,2532230,HIL_VBMS,966,966,VA 21-0966 Intent to File,"Search for Veteran Profile - Failed to find profile, moved to HIL Queue","Search for Veteran Profile - Failed to find profile, moved to HIL Queue","Search for Veteran Profile - Failed to find profile, moved to HIL Queue",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 14:59,NULL,Moved CMP Inbound to HIL
10463784,OFF RAMPED,2532579,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:55,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22158837,OFF RAMPED,2531008,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:04,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10463638,OFF RAMPED,2532680,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 16:35,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22160346,PROCESSING,2532179,PENDING UPLOAD,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 1:26,NULL,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
22159941,OFF RAMPED,2531644,OFFRAMPED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 16:37,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159235,REVIEWED,2531793,HIL_VBMS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 16:50,NULL,Moved CMP Inbound to HIL
22159997,OFF RAMPED,2531744,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 15:59,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22160159,OFF RAMPED,2531879,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:32,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22160317,OFF RAMPED,2531830,OFFRAMPED,EVD-BLS,Evidence Mail,Buddy Lay Statement,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 17:34,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22158677,OFF RAMPED,2529858,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 2:13,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22160350,OFF RAMPED,2531674,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,Outcome : Business Rule - Helpless Child Offramp,Outcome : Business Rule - Helpless Child Offramp,Outcome : Business Rule - Helpless Child Offramp,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 16:17,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22149912,REVIEWED,2521203,HIL_VBMS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 15:18,NULL,Moved CMP Inbound to HIL
22159922,OFF RAMPED,2531045,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 16:57,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22156208,OFF RAMPED,2527619,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:26,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22157277,OFF RAMPED,2528798,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:36,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22159794,OFF RAMPED,2531363,OFFRAMPED,845,845,VA 21-0845 Authorization to Disclose Personal Info,Incomplete Form. Missing Fields: Type of Any Information. Packet received on 10/31/2020,Incomplete Form. Missing Fields: Type of Any Information. Packet received on 10/31/2020,Incomplete Form. Missing Fields: Type of Any Information. Packet received on 10/31/2020,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/2/20 1:28,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10461337,OFF RAMPED,2519524,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 18:04,NULL,Process Document - Document Processed
22158063,REVIEWED,2529359,HIL_VBMS,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 16:59,NULL,Moved CMP Inbound to HIL
22159645,OFF RAMPED,2531031,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 16:01,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10463683,OFF RAMPED,2532717,READYFOROCR,527EZ,527EZ,"VA 21-527EZ, Fully Developed Claim Pension",Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 14:51,NULL,Add Document - Document Added
22151965,REVIEWED,2520603,HIL_VBMS,RM,RM,Returned Mail,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,11/1/2020,11,2020,OP2,217,11/1/20 14:55,NULL,Moved CMP Inbound to HIL
22159610,OFF RAMPED,2530845,OFFRAMPED,EVD-CDG,Evidence Mail,Court Documents - General,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,11/1/2020,11,2020,OP2,217,11/1/20 15:27,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22156954,OFF RAMPED,2528959,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/1/2020,11,2020,OP2,217,11/1/20 17:41,NULL,Unsuccessful Processing in VBMS - Packet Offramped
