PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
21872107,PROCESSED,1936222,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:16,NON_ESS,Process Packet - Packet Processed
10129800,OFF RAMPED,1936322,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10129800 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129800 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129800 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:39,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873586,PROCESSED,1936437,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:43,UNKNOWN,Process Packet - Packet Processed
21873481,OFF RAMPED,1936471,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21873481 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873481 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873481 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:46,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
21873762,OFF RAMPED,1936473,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21873762 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873762 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873762 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:47,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873713,OFF RAMPED,1936488,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:31,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21873787,PROCESSED,1936673,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:56,UNKNOWN,Process Packet - Packet Processed
21873692,OFF RAMPED,1936807,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21873692 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873692 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873692 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:52,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21872369,PROCESSED,1935749,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 18:55,NON_ESS,Process Packet - Packet Processed
21873058,OFF RAMPED,1935856,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 18:59,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21872767,OFF RAMPED,1935949,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:01,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21873032,PROCESSED,1935842,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:04,ESS,Process Packet - Packet Processed
21872041,OFF RAMPED,1936110,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:33,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
21873095,PROCESSED,1936131,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:12,NON_ESS,Process Packet - Packet Processed
21872249,OFF RAMPED,1936192,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:38,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
21872612,PROCESSING,1936310,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:40,UNKNOWN,Process Packet - Packet Processed
21872737,OFF RAMPED,1936442,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21872737 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21872737 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21872737 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:44,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
21873265,OFF RAMPED,1936592,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:44,UNKNOWN,Add VBMS Note - Note Added to VBMS
21873922,PROCESSED,1936642,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:51,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21875447,PROCESSING,1936667,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:56,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
21872987,PROCESSED,1936685,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:45,NON_ESS,Process Packet - Packet Processed
21873353,PROCESSED,1936817,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:55,UNKNOWN,Process Packet - Packet Processed
21873348,OFF RAMPED,1936860,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 21:44,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873766,PROCESSED,1936867,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:30,UNKNOWN,Process Packet - Packet Processed
21873807,OFF RAMPED,1936910,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21873807 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873807 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873807 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:03,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873105,PROCESSED,1937153,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:38,NON_ESS,Process Packet - Packet Processed
21873622,OFF RAMPED,1937178,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 3) (Attempt #3),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 3) (Attempt #3),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 3) (Attempt #3),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:53,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21873872,OFF RAMPED,1937271,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:59,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21874257,PROCESSED,1937310,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:57,ESS,Process Packet - Packet Processed
10124501,OFF RAMPED,1930711,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 17:50,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
10125666,OFF RAMPED,1931388,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10125666 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10125666 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10125666 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 12:22,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10126611,PROCESSED,1931788,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:37,STATUS_REQUEST,Process Packet - Packet Processed
10126526,PROCESSED,1931813,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:37,UNKNOWN,Process Packet - Packet Processed
10126567,PROCESSED,1932881,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:52,UNKNOWN,Process Packet - Packet Processed
10126437,PROCESSED,1932890,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:53,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10126411,PROCESSED,1932915,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:54,UNKNOWN,Process Packet - Packet Processed
10126749,PROCESSED,1932949,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:54,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10126438,PROCESSED,1933060,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:58,UNKNOWN,Process Packet - Packet Processed
10126925,PROCESSING,1933260,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 11:05,UNKNOWN,Add VBMS Note - Note Added to VBMS
10127012,OFF RAMPED,1933315,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 11:26,UNKNOWN,Add Document - Document Added
10126988,PROCESSED,1933324,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 12:33,UNKNOWN,Process Packet - Packet Processed
10126975,OFF RAMPED,1933426,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 12:27,MEDICAL_EVIDENCE,Add Document - Document Added
10127368,PROCESSED,1933660,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 22:13,FOIA_PRIVACYACT,Process Packet - Packet Processed
10127665,PROCESSED,1933694,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 14:15,FOIA_PRIVACYACT,Process Packet - Packet Processed
21871330,PROCESSED,1933885,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 15:08,UNKNOWN,Process Packet - Packet Processed
10128538,PROCESSING,1934060,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 15:43,UNKNOWN,Process Packet - Packet Processed
10128838,PROCESSED,1934251,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 16:15,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10128103,OFF RAMPED,1934396,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10128103 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10128103 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10128103 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 16:34,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21871922,OFF RAMPED,1934987,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21871922 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21871922 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21871922 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 18:15,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10128960,OFF RAMPED,1935021,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10128960 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10128960 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10128960 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 17:19,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10129536,OFF RAMPED,1935366,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10129536 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129536 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129536 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 22:35,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21872248,PROCESSED,1935927,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:04,NON_ESS,Process Packet - Packet Processed
21872374,PROCESSED,1936046,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:15,NON_ESS,Process Packet - Packet Processed
21872766,PROCESSED,1936127,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:35,UNKNOWN,Process Packet - Packet Processed
10129802,OFF RAMPED,1936195,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10129802 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129802 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10129802 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:37,UNKNOWN,Process Document - Document Processed
21872772,PROCESSED,1936246,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:15,NON_ESS,Process Packet - Packet Processed
21873617,PROCESSED,1936446,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:29,NON_ESS,Process Packet - Packet Processed
21873265,OFF RAMPED,1936578,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:42,MEDICAL_EVIDENCE,Add Document - Document Added
21873611,PROCESSED,1936613,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:32,ESS,Process Packet - Packet Processed
21873590,OFF RAMPED,1936646,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21873590 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873590 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873590 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:52,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873626,PROCESSED,1936731,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:13,ESS,Process Packet - Packet Processed
21873382,PROCESSED,1936813,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:55,UNKNOWN,Process Packet - Packet Processed
21873351,PROCESSED,1936846,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:56,UNKNOWN,Process Packet - Packet Processed
21873400,OFF RAMPED,1936863,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21873400 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873400 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21873400 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:02,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21873749,OFF RAMPED,1936881,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:17,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21873390,PROCESSED,1936982,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:06,UNKNOWN,Process Packet - Packet Processed
21873891,PROCESSED,1937114,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:09,FOIA_PRIVACYACT,Process Packet - Packet Processed
21873118,PROCESSED,1937149,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:31,NON_ESS,Process Packet - Packet Processed
21873621,PROCESSED,1937182,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:40,ESS,Process Packet - Packet Processed
21873896,OFF RAMPED,1937267,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:44,MEDICAL_EVIDENCE,Add Document - Document Added
10130238,PROCESSED,1937281,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:15,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10131623,PROCESSED,1937467,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:23,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10131211,OFF RAMPED,1937518,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10131211 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10131211 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10131211 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 20:31,UNKNOWN,Process Document - Document Processed
21872962,PROCESSED,1936766,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 19:54,UNKNOWN,Process Packet - Packet Processed
21873632,PROCESSED,1936665,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 19:56,ESS,Process Packet - Packet Processed
21873723,PROCESSED,1936780,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/16/2020,9,2020,OP2,189,9/16/20 20:06,ESS,Process Packet - Packet Processed
