PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
10105630,OFF RAMPED,1904161,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:50,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10106250,PROCESSED,1904361,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:44,NULL,Process Packet - Packet Processed
10106150,OFF RAMPED,1904654,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/14/2020,9,2020,OP2,189,9/14/20 10:33,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105972,PROCESSED,1904136,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:52,NULL,Process Packet - Packet Processed
21844253,REVIEWED,1894844,HIL_VBMS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 16:08,NULL,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
21848771,OFF RAMPED,1899267,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/13/2020,9,2020,OP2,188,9/14/20 1:30,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10105310,OFF RAMPED,1902075,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Outcome : Veteran/Claimant Issue - Date of Death is present and No Open Claim/EP,Outcome : Veteran/Claimant Issue - Date of Death is present and No Open Claim/EP,Outcome : Veteran/Claimant Issue - Date of Death is present and No Open Claim/EP,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 16:01,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10106454,OFF RAMPED,1904740,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/14/2020,9,2020,OP2,189,9/14/20 10:41,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10106502,PROCESSED,1904697,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/14/2020,9,2020,OP2,189,9/14/20 10:42,NULL,Process Packet - Packet Processed
21848635,OFF RAMPED,1899799,OFFRAMPED,EVD-21-8960,Evidence Mail,VA 21-8960 Certification of School Attendance or T,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2) (Attempt #2)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2) (Attempt #2)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #2) (Attempt #2)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 19:57,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21846935,OFF RAMPED,1895898,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 21:33,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10099011,OFF RAMPED,1903068,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/14/2020,9,2020,OP2,188,9/14/20 11:26,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21844874,OFF RAMPED,1894787,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 18:40,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105962,PROCESSED,1904279,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:06,NULL,Process Packet - Packet Processed
10105930,PROCESSED,1904004,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:35,NULL,Process Packet - Packet Processed
10106252,PROCESSED,1904336,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:39,NULL,Process Packet - Packet Processed
10105866,PROCESSED,1904147,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:49,NULL,Process Packet - Packet Processed
10106200,PROCESSED,1904479,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:55,NULL,Process Packet - Packet Processed
21848155,REVIEWED,1898582,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 16:21,UNKNOWN,Perform Record Matching - Name Not Matched via Name Compare Algorithm
21848016,OFF RAMPED,1898805,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21848016 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21848016 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21848016 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 16:24,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10104086,OFF RAMPED,1901247,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10104086 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10104086 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10104086 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 16:37,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10105046,REVIEWED,1902590,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 19:49,BVA_APPEALS_REMAND,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #2)
10105042,OFF RAMPED,1902592,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10105042 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10105042 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10105042 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 17:23,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10104949,OFF RAMPED,1903592,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10104949 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10104949 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10104949 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 18:05,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21844250,OFF RAMPED,1894838,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 18:36,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105687,PROCESSED,1904255,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:03,NULL,Process Packet - Packet Processed
10105768,PROCESSED,1904155,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:51,NULL,Process Packet - Packet Processed
21845284,OFF RAMPED,1894995,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 22:47,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105588,PROCESSED,1904264,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Medium,9/13/2020,9,2020,OP2,189,9/14/20 3:03,NULL,Process Packet - Packet Processed
10100269,OFF RAMPED,1893332,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 15:53,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105959,PROCESSED,1904121,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:45,NULL,Process Packet - Packet Processed
10105410,OFF RAMPED,1903219,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 16:18,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105624,PROCESSED,1904164,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:52,NULL,Process Packet - Packet Processed
10106446,PROCESSED,1904662,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 10:36,NULL,Process Packet - Packet Processed
10103880,OFF RAMPED,1902549,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/14/2020,9,2020,OP2,188,9/14/20 11:03,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105689,PROCESSED,1904221,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:59,NULL,Process Packet - Packet Processed
10103373,OFF RAMPED,1902292,OFFRAMPED,EVD-21-0847,Evidence Mail,VA 21-0847 - Request for Substitution of Claimant Upon Death of Claimant,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 17:33,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10102516,OFF RAMPED,1901573,OFFRAMPED,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 17:13,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10106448,PROCESSED,1904745,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/14/2020,9,2020,OP2,189,9/14/20 10:44,NULL,Process Packet - Packet Processed
10105949,PROCESSED,1904281,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:06,NULL,Process Packet - Packet Processed
10103850,OFF RAMPED,1903216,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,This is the 526 going down the off ramp or incomplete letter path after Processing.,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 16:19,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10104645,OFF RAMPED,1903202,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 22:28,NULL,Process Document - Document Processed
10105774,PROCESSED,1904095,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:44,NULL,Process Packet - Packet Processed
10106378,PROCESSED,1904338,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:40,NULL,Process Packet - Packet Processed
10104311,OFF RAMPED,1902916,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception Offramp: Incomplete Form (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 22:14,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105676,OFF RAMPED,1903895,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:33,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10104623,OFF RAMPED,1902323,OFFRAMPED,845,845,VA 21-0845 Authorization to Disclose Personal Info,Incomplete Form. Missing Fields: Signature or Signature Date. Packet received on 09/11/2020,Incomplete Form. Missing Fields: Signature or Signature Date. Packet received on 09/11/2020,Incomplete Form. Missing Fields: Signature or Signature Date. Packet received on 09/11/2020,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 16:25,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105727,PROCESSED,1903995,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:38,NULL,Process Packet - Packet Processed
21847907,OFF RAMPED,1896650,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Bot Processing Issue - POA not found in VBMS - Check If Veteran/Claimant Match: 21847907,Bot Processing Issue - POA not found in VBMS - Check If Veteran/Claimant Match: 21847907,Bot Processing Issue - POA not found in VBMS - Check If Veteran/Claimant Match: 21847907,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 23:24,NULL,Process Document - Document Processed
10106411,PROCESSED,1904381,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:46,NULL,Process Packet - Packet Processed
10106031,PROCESSED,1904631,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 10:35,NULL,Process Packet - Packet Processed
21844978,OFF RAMPED,1894435,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #2),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #2),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #2),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/13/2020,9,2020,OP2,188,9/13/20 19:47,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10106204,PROCESSED,1904345,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:46,NULL,Process Packet - Packet Processed
10106106,PROCESSED,1904445,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:52,NULL,Process Packet - Packet Processed
21846419,OFF RAMPED,1898179,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/14/20 0:07,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105682,PROCESSED,1903938,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:27,NULL,Process Packet - Packet Processed
10106269,PROCESSED,1904531,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 4:03,NULL,Process Packet - Packet Processed
10106392,PROCESSED,1904550,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 10:26,NULL,Process Packet - Packet Processed
10106478,PROCESSED,1904401,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:48,NULL,Process Packet - Packet Processed
21845016,OFF RAMPED,1895994,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #2)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #2)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #2)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/13/2020,9,2020,OP2,188,9/13/20 19:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21849629,OFF RAMPED,1903631,OCRSUCCESS,EVD-NLTR  ,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/13/2020,9,2020,OP2,189,9/13/20 16:58,NULL,Add Document - Document Added
21844548,OFF RAMPED,1895173,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/13/2020,9,2020,OP2,188,9/13/20 18:55,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10105059,PROCESSED,1903580,PROCESSED,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 16:38,NULL,Process Packet - Packet Processed
10102881,PROCESSED,1903780,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 11:38,NULL,Process Packet - Packet Processed
10106402,PROCESSED,1904350,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 3:45,NULL,Process Packet - Packet Processed
10106522,OFF RAMPED,1904699,OFFRAMPED,820,820,VA 21-0820 Report of General Information,Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception 0820 not eligible for automation - No Keyword Identified - Offramping (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/14/2020,9,2020,OP2,189,9/14/20 10:36,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10103180,PROCESSING,1901542,PENDING UPLOAD,EVD-NLTR  ,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/13/2020,9,2020,OP2,188,9/13/20 18:17,NULL,Document processed successfully (Attempt# 0)
10105585,PROCESSED,1904235,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/13/2020,9,2020,OP2,189,9/14/20 2:58,NULL,Process Packet - Packet Processed
