PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
10126051,OFF RAMPED,1931552,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 4:34,NULL,Add Document - Document Added
10116944,PROCESSED,1920949,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 14:41,NULL,Process Packet - Packet Processed
10122237,REVIEWED,1928280,HIL_VBMS,EVD-TPROI,Evidence Mail,Third Party Release of Information,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 23:03,NULL,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
21867955,PROCESSED,1926574,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 22:22,NULL,Process Packet - Packet Processed
21868349,PROCESSED,1926906,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/16/20 0:22,NULL,Process Packet - Packet Processed
10111866,OFF RAMPED,1918107,OFFRAMPED,EVD-PBS,Evidence Mail,Pension Bank Statement,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:10,NULL,Unsuccessful Processing in VBMS - Packet Offramped
21857180,Processing,1916873,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 0:10,NULL,HIL Packet Reassigned to Assignment Queue MA-1
10126696,PROCESSED,1932285,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 11:07,UNKNOWN,Process Packet - Packet Processed
10124645,PROCESSED,1930813,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/16/20 3:33,NULL,Process Packet - Packet Processed
10118098,PROCESSED,1921304,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 15:32,NULL,Process Packet - Packet Processed
10122731,OFF RAMPED,1930364,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/16/20 3:37,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10120790,PROCESSED,1926969,PROCESSED,674b,674b,VA 21-674b School Attendance Report,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 22:59,NULL,Process Packet - Packet Processed
10117797,OFF RAMPED,1921490,OCRSUCCESS,EVD-BC,Evidence Mail,Birth Certificate,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 15:29,NULL,Add Document - Document Added
10120834,PROCESSED,1927069,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 23:19,NULL,Process Packet - Packet Processed
10124131,PROCESSED,1929677,PROCESSED,VCAA,Evidence Mail,VCAA Notice Acknowledgement,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 11:25,NULL,Process Packet - Packet Processed
10119097,PROCESSED,1922375,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 22:42,NULL,Process Packet - Packet Processed
10121598,OFF RAMPED,1928105,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/16/20 0:23,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10126436,PROCESSED,1931600,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 10:34,NULL,Process Packet - Packet Processed
10116612,PROCESSING,1920803,PROCESSED,EVD-EC,Evidence Mail,Email Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 13:18,NULL,Process Document - Document Processed
10117686,PROCESSED,1921590,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,4138: Starting contention creation,4138: Starting contention creation,4138: Starting contention creation,PROCESSED,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 15:53,DEPENDENCY_REQUEST,Process Packet - Packet Processed
10125148,PROCESSED,1930713,PROCESSED,OMPF,Evidence Mail,Military Personnel Record,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:52,NULL,Process Packet - Packet Processed
10125627,PROCESSED,1931400,PROCESSED,IU,Evidence Mail,VA 21-4192 Request for Employment Information in Connection with claim for Disability Benefit,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 11:23,NULL,Process Packet - Packet Processed
21865060,PROCESSED,1924261,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 20:30,NULL,Process Packet - Packet Processed
10115249,OFF RAMPED,1924298,OCRSUCCESS,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 18:47,NULL,Veteran Matched
21865855,PROCESSING,1925933,PENDING UPLOAD,EVD-NLTR  ,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 23:01,NULL,Document processed successfully (Attempt# 0)
10122175,OFF RAMPED,1928792,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,Outcome : Business Rule - Claim is BDD - Off Ramped,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/16/20 0:29,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10117349,PROCESSED,1921204,PROCESSED,EVD-CME,Evidence Mail,Central Mail Envelope,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 15:08,NULL,Process Packet - Packet Processed
380816,OFF RAMPED,1923611,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 18:11,NULL,Add Document - Document Added
10121663,PROCESSED,1926869,PROCESSED,EVD-VA-EXM,Evidence Mail,VA Examination,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 23:58,NULL,Process Packet - Packet Processed
10120160,PROCESSED,1924547,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 21:47,NULL,Process Packet - Packet Processed
10124319,OFF RAMPED,1930761,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 2:24,UNKNOWN,Add Document - Document Added
10125141,PROCESSED,1931095,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:56,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10125815,PROCESSING,1931104,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:43,UNKNOWN,Process Packet - Packet Processed
10125201,OFF RAMPED,1931161,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:01,UNKNOWN,Add Document - Document Added
10125686,PROCESSED,1931397,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 10:21,ATTORNEY_FEE_LETTER_FROM_POA,Process Packet - Packet Processed
10125812,PROCESSING,1931438,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 10:26,COMPETENCY_ISSUE,Process Document - Document Processed
10126175,PROCESSED,1931461,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 10:27,UNKNOWN,Process Packet - Packet Processed
10126485,OFF RAMPED,1931797,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 5:42,UNKNOWN,Add Document - Document Added
10126820,PROCESSING,1932338,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:39,UNKNOWN,Add VBMS Note - Note Added to VBMS
10126672,PROCESSED,1932731,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:50,VERIFICATION_REQUEST,Process Packet - Packet Processed
10126369,PROCESSED,1932933,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:54,UNKNOWN,Process Packet - Packet Processed
10126645,REVIEWED,1933033,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:56,UNKNOWN,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
10126486,PROCESSED,1932967,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 10:55,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21865199,PROCESSED,1923580,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 19:00,NULL,Process Packet - Packet Processed
21870019,PROCESSED,1928489,PROCESSED,674b,674b,VA 21-674b School Attendance Report,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 23:46,NULL,Process Packet - Packet Processed
10115191,OFF RAMPED,1919429,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),Final Exception Reason: BE Business Exception 4138 Handle Inactive Claim - UNKNOWN Keyword - Offramping (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 10:58,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21864192,PROCESSED,1922037,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 16:43,NULL,Process Packet - Packet Processed
10123827,PROCESSED,1930032,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 1:59,NULL,Process Packet - Packet Processed
21864753,OFF RAMPED,1922678,OFFRAMPED,EVD-119RC,Evidence Mail,VA 119 Report of Contact,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 17:34,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10120439,PROCESSED,1927424,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 23:35,NULL,Process Packet - Packet Processed
10114401,OFF RAMPED,1918834,OFFRAMPED,EVD-21-0788  ,Evidence Mail,VA 21-0788 Information Regarding Apportionment of  ,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:41,NULL,Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type
10112822,PROCESSED,1925495,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 21:52,NULL,Process Packet - Packet Processed
381283,OFF RAMPED,1926265,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 22:29,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10115720,OFF RAMPED,1932124,OFFRAMPED,966,966,VA 21-0966 Intent to File,Outcome : Veteran/Claimant - Date of Death Not Present and Survivor Benefit Selected,Outcome : Veteran/Claimant - Date of Death Not Present and Survivor Benefit Selected,Outcome : Veteran/Claimant - Date of Death Not Present and Survivor Benefit Selected,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 11:09,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10118837,OFF RAMPED,1921951,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 16:27,NULL,Add Document - Document Added
21867306,OFF RAMPED,1927201,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 20:42,NULL,Add Document - Document Added
21862327,OFF RAMPED,1917514,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 12:58,NULL,Process Document - Document Processed
10119770,PROCESSING,1924559,PENDING UPLOAD,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/16/2020,9,2020,OP2,189,9/16/20 11:34,NULL,Document processed successfully (Attempt# 1)
21869324,OFF RAMPED,1927401,OFFRAMPED,EVD-IDMAT,Evidence Mail,Identification Materials,"Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 0:03,NULL,Unsuccessful Processing in VBMS - Packet Offramped
10116025,OFF RAMPED,1920517,OFFRAMPED,EVD-NLTR  ,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #1) (Attempt #1)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 12:48,NULL,Outcome : Veteran/Claimant Issue - No Open Claim/EP and all documents are not RFA Eligible Documents Type
10119020,PROCESSED,1922194,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 17:06,NULL,Process Packet - Packet Processed
21865159,PROCESSED,1923866,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 19:45,NULL,Process Packet - Packet Processed
10110948,PROCESSING,1913438,PENDING UPLOAD,4138,4138,VA 21-4138 Statement In Support of Claim,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 13:28,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10116357,PROCESSED,1920717,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 13:04,NULL,Process Packet - Packet Processed
10117680,PROCESSED,1921258,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 15:49,NULL,Process Packet - Packet Processed
10124419,PROCESSED,1930750,PROCESSED,845,845,VA 21-0845 Authorization to Disclose Personal Info,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:58,NULL,Process Packet - Packet Processed
10113840,OFF RAMPED,1923734,OFFRAMPED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)","Final Exception Reason: Business Exception No claims open, pending and/or Doc ID deemed RFA Ineligible. (Attempt #0) (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 21:55,NULL,Process Document - Document Processed
10114642,REVIEWED,1924802,HIL_VBMS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 21:19,NULL,This is the 526 after updating the Doc Status to HIL_VBMS.
21864036,PROCESSED,1922360,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 18:27,NULL,Process Packet - Packet Processed
10120543,REVIEWED,1925704,HIL_VBMS,EVD-TPROI,Evidence Mail,Third Party Release of Information,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 21:42,NULL,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #1) (Attempt #1)
10116913,PROCESSED,1925380,PROCESSED,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 0:14,NULL,Process Packet - Packet Processed
10124571,PROCESSED,1930667,PROCESSED,IU,Evidence Mail,VA 21-4192 Request for Employment Information in Connection with claim for Disability Benefit,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/16/20 3:28,NULL,Process Packet - Packet Processed
21869347,PROCESSED,1927616,PROCESSED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/15/20 23:24,NULL,Process Packet - Packet Processed
10123402,PROCESSED,1929531,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,9/15/2020,9,2020,OP2,189,9/16/20 1:32,NULL,Process Packet - Packet Processed
10124888,PROCESSED,1929631,PROCESSED,686c,686c,VA 21-686c Declaration of Status of Dependents,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/16/20 1:44,NULL,Process Packet - Packet Processed
10116545,PROCESSED,1920657,PROCESSED,966,966,VA 21-0966 Intent to File,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 13:41,NULL,Process Packet - Packet Processed
21863780,PROCESSED,1921250,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/15/2020,9,2020,OP2,189,9/15/20 15:17,UNKNOWN,Process Packet - Packet Processed
10113715,OFF RAMPED,1918642,OFFRAMPED,674b,674b,VA 21-674b School Attendance Report,"Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)","Final Exception Reason: BE Form is Incomplete - please check Name, File #, SSN and Signature (Attempt #0)",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 13:37,NULL,Process Document - Document Processed
